system_name,school_name,asian,black_or_african_american,american_indian_alaska_native,native_hawaiian_pacific_islander,white,two_or_more_races,hispanic_latino,year,total_enrollment_2022,econ_disadv,foster,gen_ed,homeless,migrant,military,swd,el,econ_disadv_pct_2022,foster_pct_2022,gen_ed_pct_2022,homeless_pct_2022,migrant_pct_2022,military_pct_2022,swd_pct_2022,el_pct_2022,asian_pct_2022,black_or_african_american_pct_2022,american_indian_alaska_native_pct_2022,native_hawaiian_pacific_islander_pct_2022,white_pct_2022,two_or_more_races_pct_2022,hispanic_latino_pct_2022,sum_pct_2022
Lee County,Lee County,26,1887,*,17,5882,607,723,2022,9146.0,4628.0,34.0,7166.0,16.0,,429.0,1980.0,221.0,0.5060135578394926,0.0037174721189591076,0.7835119177782637,0.0017493986442160508,,0.04690575114804286,0.21648808222173627,0.024163568773234202,0.0028427727968510824,0.20631970260223048,,0.0018587360594795538,0.6431226765799256,0.06636781106494642,0.0790509512355128,
Leeds City,Leeds City,15,554,*,*,1237,33,342,2022,2183.0,945.0,,1777.0,,,26.0,406.0,154.0,0.43289051763628034,,0.8140174072377462,,,0.011910215300045808,0.1859825927622538,0.07054512139257901,0.006871278057718736,0.25377920293174533,,,0.5666513971598718,0.015116811726981219,0.15666513971598717,
Legacy Prep,Legacy Prep,*,310,*,*,*,*,*,2022,324.0,323.0,,299.0,,,,25.0,,0.9969135802469136,,0.9228395061728395,,,,0.07716049382716049,,,0.9567901234567902,,,,,,
LIFE Academy,LIFE Academy,*,*,*,*,*,*,*,2022,168.0,129.0,,168.0,,,,,,0.7678571428571429,,1.0,,,,,,,,,,,,,
Limestone County,Limestone County,137,2987,129,15,10025,356,1519,2022,15168.0,7559.0,47.0,12699.0,32.0,,108.0,2469.0,544.0,0.49835179324894513,0.0030986286919831223,0.8372231012658228,0.002109704641350211,,0.007120253164556962,0.16277689873417722,0.035864978902953586,0.009032172995780591,0.19692774261603377,0.008504746835443038,0.0009889240506329115,0.6609309071729957,0.0234704641350211,0.10014504219409283,0.9999999999999999
Linden City,Linden City,*,412,*,*,17,*,*,2022,434.0,313.0,,347.0,,,,87.0,,0.7211981566820277,,0.7995391705069125,,,,0.20046082949308755,,,0.9493087557603687,,,0.03917050691244239,,,
Lowndes County,Lowndes County,*,1128,*,*,21,*,27,2022,1176.0,948.0,,951.0,151.0,,14.0,225.0,14.0,0.8061224489795918,,0.8086734693877551,0.1284013605442177,,0.011904761904761904,0.1913265306122449,0.011904761904761904,,0.9591836734693877,,,0.017857142857142856,,0.02295918367346939,
Macon County,Macon County,*,1702,*,*,47,75,29,2022,1857.0,1165.0,15.0,1553.0,,,43.0,304.0,20.0,0.6273559504577275,0.008077544426494346,0.8362950996230479,,,0.023155627355950458,0.16370490037695207,0.010770059235325794,,0.9165320409262251,,,0.025309639203015617,0.04038772213247173,0.015616585891222402,
Madison City,Madison City,1096,2277,64,18,6993,628,946,2022,12022.0,1551.0,25.0,10042.0,47.0,,271.0,1980.0,558.0,0.12901347529529197,0.002079520878389619,0.8353019464315422,0.003909499251372484,,0.022542006321743472,0.16469805356845782,0.046414906005656294,0.0911661953086009,0.1894027616037265,0.005323573448677425,0.0014972550324405256,0.5816835801031442,0.05223756446514723,0.07868907003826318,1.0
Madison County,Madison County,255,4507,1042,31,11451,1031,1397,2022,19714.0,6272.0,79.0,16259.0,164.0,,328.0,3455.0,442.0,0.31814953839910726,0.004007304453687735,0.824743836867201,0.00831896114436441,,0.01663792228872882,0.17525616313279901,0.022420614791518717,0.01293497007203003,0.22861925535152683,0.05285583849041291,0.0015724865577761997,0.5808562442933956,0.05229785938926651,0.07086334584559197,0.9999999999999999
Acceleration Day and Evening Academy,MAEF Public Charter Schools,*,369,*,*,35,*,*,2022,423.0,361.0,,342.0,,,,81.0,,0.8534278959810875,,0.8085106382978723,,,,0.19148936170212766,,,0.8723404255319149,,,0.08274231678486997,,,
Magic City Acceptance Academy,Magic City Acceptance Academy,*,25,*,*,140,11,38,2022,214.0,39.0,,184.0,,,,30.0,,0.1822429906542056,,0.8598130841121495,,,,0.14018691588785046,,,0.11682242990654206,,,0.6542056074766355,0.0514018691588785,0.17757009345794392,
Marengo County,Marengo County,*,592,*,*,334,*,12,2022,946.0,509.0,,753.0,,,,193.0,11.0,0.5380549682875264,,0.7959830866807611,,,,0.2040169133192389,0.011627906976744186,,0.6257928118393234,,,0.35306553911205074,,0.012684989429175475,
Marion County,Marion County,12,148,*,*,2844,75,167,2022,3259.0,1756.0,21.0,2655.0,40.0,,31.0,604.0,64.0,0.5388155876035594,0.006443694384780607,0.8146670757901197,0.0122737035900583,,0.009512120282295183,0.18533292420988032,0.01963792574409328,0.00368211107701749,0.045412703283215713,,,0.8726603252531452,0.023013194231359314,0.0512427124884934,
Marshall County,Marshall County,21,79,28,*,3988,62,1612,2022,5798.0,2760.0,35.0,4625.0,221.0,177.0,11.0,1173.0,664.0,0.47602621593652983,0.006036564332528458,0.7976888582269748,0.03811659192825112,0.03052776819592963,0.0018972059330803726,0.20231114177302517,0.11452224905139703,0.0036219385995170748,0.013625388064849949,0.004829251466022766,,0.6878233873749569,0.010693342531907554,0.27802690582959644,
Midfield City,Midfield City,*,895,*,*,*,*,73,2022,981.0,769.0,,820.0,40.0,,14.0,161.0,38.0,0.7838939857288482,,0.835881753312946,0.040774719673802244,,0.014271151885830785,0.16411824668705402,0.03873598369011213,,0.9123343527013251,,,,,0.0744138634046891,
Mobile County,Mobile County,1099,26173,544,41,18961,1938,2902,2022,51658.0,28138.0,297.0,41028.0,2089.0,177.0,1693.0,10630.0,1785.0,0.5446978202795307,0.005749351504123272,0.7942235471756552,0.040439041387587596,0.0034263811994270006,0.0327732393820899,0.20577645282434473,0.03455418328235704,0.021274536373843356,0.5066591815401293,0.010530798714623098,0.0007936815207712261,0.3670486662278834,0.037515970420844785,0.056177165201904834,1.0
Monroe County,Monroe County,*,1546,145,*,1212,99,48,2022,3059.0,1516.0,12.0,2459.0,83.0,,29.0,600.0,,0.4955867930696306,0.003922850604772802,0.80385746976136,0.027133050016345212,,0.009480222294867604,0.1961425302386401,,,0.5053939195815627,0.047401111474338016,,0.39620791108205294,0.03236351748937561,0.015691402419091206,
Montgomery County,Montgomery County,1010,20729,191,29,1787,283,2554,2022,26583.0,16918.0,74.0,23375.0,243.0,,312.0,3208.0,2394.0,0.6364217733137719,0.0027837339653161795,0.8793213708008878,0.0091411804536734,,0.011736824286197945,0.12067862919911221,0.09005755558063425,0.03799420682391002,0.7797840725275552,0.00718504307264041,0.0010909227701914757,0.0672234134597299,0.01064590151600647,0.09607643982996653,1.0
Morgan County,Morgan County,50,251,40,*,6038,112,984,2022,7480.0,2979.0,25.0,5955.0,15.0,,74.0,1525.0,450.0,0.3982620320855615,0.0033422459893048127,0.7961229946524064,0.002005347593582888,,0.009893048128342246,0.2038770053475936,0.06016042780748663,0.0066844919786096255,0.03355614973262032,0.0053475935828877,,0.8072192513368984,0.014973262032085561,0.13155080213903744,
Mountain Brook City,Mountain Brook City,33,*,*,*,4068,155,73,2022,4339.0,17.0,,3637.0,,,,702.0,,0.003917953445494353,,0.8382115694860567,,,,0.16178843051394332,,0.0076054390412537455,,,,0.9375432127218253,0.03572251670891911,0.016824153030652225,
Muscle Shoals City,Muscle Shoals City,75,435,18,*,1924,142,188,2022,2785.0,730.0,11.0,2292.0,,,134.0,493.0,77.0,0.2621184919210054,0.0039497307001795335,0.8229802513464991,,,0.0481149012567325,0.1770197486535009,0.027648114901256734,0.026929982046678635,0.1561938958707361,0.006463195691202872,,0.6908438061041292,0.05098743267504488,0.06750448833034112,
Oneonta City,Oneonta City,17,75,*,*,900,54,344,2022,1395.0,530.0,,1199.0,,,35.0,196.0,122.0,0.37992831541218636,,0.8594982078853046,,,0.025089605734767026,0.14050179211469535,0.08745519713261649,0.012186379928315413,0.053763440860215055,,,0.6451612903225806,0.03870967741935484,0.24659498207885305,
Opelika City,Opelika City,47,2588,22,*,1391,82,705,2022,4843.0,2581.0,17.0,4069.0,,,110.0,774.0,414.0,0.5329341317365269,0.003510220937435474,0.8401817055544084,,,0.022713194301053067,0.15981829444559156,0.08548420400578154,0.00970472847408631,0.5343795168284121,0.0045426388602106136,,0.2872186661160438,0.016931653933512286,0.14557092711129466,
Opp City,Opp City,*,265,*,*,890,38,36,2022,1238.0,642.0,,977.0,,,,261.0,,0.518578352180937,,0.7891760904684976,,,,0.21082390953150243,,,0.21405492730210016,,,0.7189014539579968,0.030694668820678513,0.029079159935379646,
Oxford City,Oxford City,93,1118,*,*,2150,110,645,2022,4127.0,1959.0,17.0,3393.0,11.0,,50.0,734.0,251.0,0.4746789435425248,0.004119214926096438,0.8221468378967773,0.002665374363944754,,0.0121153380179307,0.1778531621032227,0.060818996850012116,0.022534528713351102,0.27089895808093045,,,0.5209595347710201,0.02665374363944754,0.15628786043130605,
Ozark City,Ozark City,31,1015,*,*,789,87,105,2022,2040.0,1127.0,,1606.0,63.0,,85.0,434.0,27.0,0.5524509803921569,,0.7872549019607843,0.030882352941176472,,0.041666666666666664,0.21274509803921568,0.013235294117647059,0.015196078431372549,0.49754901960784315,,,0.38676470588235295,0.04264705882352941,0.051470588235294115,
Pelham City,Pelham City,99,592,*,*,1573,164,1009,2022,3450.0,795.0,,2922.0,17.0,,41.0,528.0,487.0,0.23043478260869565,,0.8469565217391304,0.004927536231884058,,0.011884057971014493,0.15304347826086956,0.14115942028985506,0.028695652173913042,0.17159420289855074,,,0.45594202898550723,0.04753623188405797,0.29246376811594205,
Pell City,Pell City,44,527,*,*,3178,118,143,2022,4018.0,2009.0,14.0,3323.0,,,65.0,695.0,58.0,0.5,0.003484320557491289,0.8270283723245395,,,0.016177202588352414,0.17297162767546043,0.01443504230960677,0.010950721752115481,0.13115978098556497,,,0.7909407665505227,0.02936784469885515,0.03558984569437531,
Perry County,Perry County,*,*,*,*,*,*,*,2022,1079.0,842.0,,851.0,,,,228.0,,0.7803521779425394,,0.788693234476367,,,,0.211306765523633,,,,,,,,,
Phenix City,Phenix City,36,3970,18,*,1689,392,699,2022,6813.0,4368.0,16.0,5869.0,26.0,,664.0,944.0,198.0,0.6411272567151035,0.0023484514897989138,0.8614413621018641,0.003816233670923235,,0.09746073682665493,0.1385586378981359,0.02906208718626156,0.005284015852047556,0.5827095259063555,0.002642007926023778,,0.24790841039189784,0.057537061500073386,0.10259797446059005,
Pickens County,Pickens County,*,1391,*,*,897,33,120,2022,2452.0,1713.0,,1900.0,,,23.0,552.0,51.0,0.6986133768352365,,0.7748776508972267,,,0.009380097879282219,0.22512234910277323,0.020799347471451877,,0.5672920065252854,,,0.3658238172920065,0.013458401305057096,0.048939641109298535,
Piedmont City,Piedmont City,*,113,*,*,913,50,25,2022,1109.0,711.0,,906.0,,,,203.0,,0.6411181244364292,,0.8169522091974752,,,,0.18304779080252478,,,0.1018935978358882,,,0.8232642019837692,0.04508566275924256,0.02254283137962128,
Pike County,Pike County,*,1018,12,*,883,38,122,2022,2085.0,1199.0,,1621.0,53.0,,16.0,464.0,29.0,0.5750599520383693,,0.7774580335731415,0.02541966426858513,,0.007673860911270983,0.2225419664268585,0.013908872901678656,,0.4882494004796163,0.0057553956834532375,,0.4235011990407674,0.018225419664268584,0.05851318944844125,
Pike Road City,Pike Road City,148,807,*,*,1464,37,223,2022,2687.0,434.0,,2382.0,,,295.0,305.0,120.0,0.16151842203200595,,0.8864905098622999,,,0.10978786751023446,0.11350949013770004,0.0446594715295869,0.05508001488649051,0.30033494603647193,,,0.5448455526609601,0.013770003721622627,0.08299218459248232,
Randolph County,Randolph County,14,270,*,*,1506,53,183,2022,2040.0,1197.0,,1624.0,,,30.0,416.0,94.0,0.586764705882353,,0.796078431372549,,,0.014705882352941176,0.20392156862745098,0.04607843137254902,0.006862745098039216,0.1323529411764706,,,0.7382352941176471,0.025980392156862746,0.08970588235294118,
Roanoke City,Roanoke City,*,583,*,*,780,16,29,2022,1416.0,678.0,,1199.0,,,,217.0,,0.4788135593220339,,0.8467514124293786,,,,0.15324858757062146,,,0.4117231638418079,,,0.5508474576271186,0.011299435028248588,0.020480225988700564,
Russell County,Russell County,23,1423,18,24,1610,213,291,2022,3602.0,1818.0,19.0,3047.0,64.0,,636.0,555.0,32.0,0.5047196002220988,0.005274847307051638,0.8459189339255969,0.01776790671848973,,0.17656857301499168,0.1540810660744031,0.008883953359244865,0.006385341476957246,0.39505830094392,0.004997223764575236,0.006662965019433648,0.4469739033870072,0.05913381454747363,0.08078845086063298,0.9999999999999999
Russellville City,Russellville City,13,146,21,*,881,51,1428,2022,2540.0,676.0,,2206.0,,,17.0,334.0,736.0,0.26614173228346455,,0.868503937007874,,,0.0066929133858267716,0.131496062992126,0.28976377952755905,0.005118110236220472,0.05748031496062992,0.00826771653543307,,0.3468503937007874,0.020078740157480315,0.5622047244094488,
Saraland City,Saraland City,37,499,38,*,2380,202,78,2022,3237.0,909.0,,2775.0,,,32.0,462.0,21.0,0.2808155699721965,,0.8572752548656163,,,0.009885696632684585,0.14272474513438368,0.006487488415199258,0.01143033673154155,0.15415508186592525,0.011739264751312943,,0.735248687055916,0.062403459993821436,0.024096385542168676,
Satsuma City,Satsuma City,13,116,43,*,1267,30,23,2022,1494.0,620.0,,1221.0,,,17.0,273.0,,0.4149933065595716,,0.8172690763052208,,,0.011378848728246318,0.1827309236947791,,0.008701472556894244,0.07764390896921017,0.028781793842034806,,0.8480589022757697,0.020080321285140562,0.015394912985274432,
Scottsboro City,Scottsboro City,24,168,24,*,1942,26,254,2022,2441.0,1192.0,21.0,2057.0,21.0,,23.0,384.0,105.0,0.4883244571896764,0.008603031544448997,0.8426874231872183,0.008603031544448997,,0.009422367882015567,0.15731257681278166,0.043015157722244984,0.009832036050798854,0.06882425235559197,0.009832036050798854,,0.7955755837771405,0.010651372388365424,0.10405571487095452,
Selma City,Selma City,*,2618,*,*,33,25,19,2022,2702.0,2103.0,,2290.0,17.0,,36.0,412.0,,0.7783123612139157,,0.847520355292376,0.006291635825314582,,0.013323464100666173,0.15247964470762398,,,0.9689119170984456,,,0.01221317542561066,0.009252405625462621,0.007031828275351592,
Sheffield City,Sheffield City,*,370,*,*,491,70,58,2022,998.0,593.0,,785.0,,,31.0,213.0,,0.594188376753507,,0.7865731462925851,,,0.031062124248496994,0.21342685370741482,,,0.37074148296593185,,,0.49198396793587174,0.07014028056112225,0.05811623246492986,
Shelby County,Shelby County,409,3623,61,23,14175,520,2058,2022,20869.0,6280.0,90.0,18175.0,269.0,,783.0,2694.0,912.0,0.300924816713786,0.004312616800038334,0.8709090037855192,0.012889932435670133,,0.037519766160333506,0.1290909962144808,0.04370118357372179,0.019598447457951987,0.1736067851837654,0.0029229958311370935,0.0011021131822320188,0.6792371460060377,0.024917341511332597,0.09861517082754324,1.0000000000000002
St Clair County,St Clair County,59,995,13,*,7649,393,492,2022,9606.0,4706.0,38.0,7579.0,98.0,,49.0,2027.0,185.0,0.4899021444930252,0.003955860920258172,0.7889860503851759,0.010201957110139496,,0.005100978555069748,0.21101394961482406,0.019258796585467416,0.006141994586716636,0.1035810951488653,0.0013533208411409536,,0.7962731626067041,0.04091193004372267,0.05121798875702686,
Sylacauga City,Sylacauga City,15,890,*,*,1087,38,87,2022,2120.0,1211.0,,1758.0,,,45.0,362.0,23.0,0.5712264150943396,,0.8292452830188679,,,0.02122641509433962,0.17075471698113207,0.010849056603773584,0.007075471698113208,0.419811320754717,,,0.5127358490566037,0.017924528301886792,0.0410377358490566,
Talladega City,Talladega City,*,1210,*,*,400,37,63,2022,1719.0,1216.0,,1364.0,,,,355.0,15.0,0.7073880162885399,,0.7934845840605003,,,,0.2065154159394997,0.008726003490401396,,0.7038976148923793,,,0.2326934264107039,0.02152414194299011,0.03664921465968586,
Talladega County,Talladega County,15,2218,*,*,4352,180,232,2022,7008.0,4857.0,29.0,5690.0,,,57.0,1318.0,39.0,0.6930650684931506,0.004138127853881278,0.8119292237442922,,,0.008133561643835616,0.18807077625570776,0.005565068493150685,0.0021404109589041095,0.3164954337899543,,,0.6210045662100456,0.025684931506849314,0.033105022831050226,
Tallapoosa County,Tallapoosa County,*,760,*,*,1852,51,63,2022,2737.0,1581.0,13.0,2177.0,,,19.0,560.0,12.0,0.577639751552795,0.0047497259773474606,0.7953964194373402,,,0.006941907197661673,0.20460358056265984,0.004384362440628425,,0.2776762879064669,,,0.6766532700036536,0.018633540372670808,0.023017902813299233,
Tallassee City,Tallassee City,22,432,*,*,1002,37,88,2022,1584.0,868.0,,1260.0,,,,324.0,49.0,0.547979797979798,,0.7954545454545454,,,,0.20454545454545456,0.030934343434343436,0.013888888888888888,0.2727272727272727,,,0.6325757575757576,0.02335858585858586,0.05555555555555555,
Tarrant City,Tarrant City,*,623,30,24,45,18,539,2022,1281.0,675.0,,1091.0,35.0,,,190.0,413.0,0.5269320843091335,,0.8516783762685401,0.0273224043715847,,,0.1483216237314598,0.3224043715846995,,0.48633879781420764,0.0234192037470726,0.01873536299765808,0.0351288056206089,0.01405152224824356,0.4207650273224044,
Thomasville City,Thomasville City,*,574,*,*,446,*,14,2022,1053.0,685.0,,860.0,,,,193.0,,0.6505223171889839,,0.8167141500474834,,,,0.18328584995251662,,,0.5451092117758785,,,0.4235517568850902,,0.013295346628679962,
Troy City,Troy City,41,1084,*,*,504,52,51,2022,1735.0,879.0,,1367.0,,,39.0,368.0,28.0,0.506628242074928,,0.7878962536023055,,,0.022478386167146973,0.21210374639769453,0.016138328530259365,0.02363112391930836,0.6247838616714697,,,0.2904899135446686,0.029971181556195964,0.029394812680115272,
Trussville City,Trussville City,125,702,12,*,3741,152,155,2022,4888.0,290.0,13.0,4167.0,,,87.0,721.0,62.0,0.05932896890343699,0.0026595744680851063,0.8524959083469722,,,0.017798690671031098,0.14750409165302783,0.012684124386252046,0.025572831423895253,0.14361702127659576,0.0024549918166939444,,0.7653436988543372,0.031096563011456628,0.031710310965630116,
Tuscaloosa City,Tuscaloosa City,231,7383,39,21,2462,71,649,2022,10856.0,5076.0,14.0,8987.0,162.0,,41.0,1869.0,499.0,0.4675755342667649,0.0012896094325718496,0.827837140751658,0.01492262343404569,,0.0037767133382461313,0.17216285924834193,0.0459653647752395,0.02127855563743552,0.6800847457627118,0.0035924834193072955,0.0019344141488577746,0.22678703021370672,0.006540162122328666,0.059782608695652176,1.0
Tuscaloosa County,Tuscaloosa County,123,5683,45,19,10653,244,2210,2022,18977.0,8468.0,47.0,14787.0,77.0,,111.0,4190.0,1257.0,0.4462243768772725,0.0024766822996258628,0.7792064077567582,0.004057543341940244,,0.005849185856563208,0.22079359224324183,0.06623807767297255,0.006481530273488961,0.2994677767824208,0.002371291563471571,0.0010012119934657744,0.5613637561258366,0.012857669810823629,0.1164567634504927,1.0
Tuscumbia City,Tuscumbia City,*,361,*,*,891,96,38,2022,1394.0,618.0,,1146.0,,,13.0,248.0,15.0,0.4433285509325681,,0.8220946915351507,,,0.009325681492109038,0.17790530846484937,0.010760401721664276,,0.25896700143472023,,,0.639167862266858,0.06886657101865136,0.027259684361549498,
